Branch Name,Types,Business Status,City,Province,Region,Address,Latitude,Longitude,Rating,User Ratings Count,Place ID,Google Maps Link
LANDBANK - Carmen,Bank,OPERATIONAL,Rosales,Pangasinan,Ilocos Region,"2441, Rosales, 2441 Pangasinan, Philippines",15.8776391,120.6016068,3.8,4,ChIJnQUCwnU5kTMRZyv9IHyPvuE,https://www.google.com/maps/place/?q=place_id:ChIJnQUCwnU5kTMRZyv9IHyPvuE
LANDBANK,Bank,OPERATIONAL,Burgos,Pangasinan,Ilocos Region,"3V57+CMQ, M. Ruiz, Burgos, Pangasinan, Philippines",16.0585874,119.8642329,,,ChIJe6zBAcTrkzMRilMZpnd9F5Y,https://www.google.com/maps/place/?q=place_id:ChIJe6zBAcTrkzMRilMZpnd9F5Y
LANDBANK,Bank,OPERATIONAL,San Fabian,Pangasinan,Ilocos Region,"San Fabian, Pangasinan, Philippines",16.1210256,120.4024222,,,ChIJ47FDhc1ukTMR5mISOkqHNr0,https://www.google.com/maps/place/?q=place_id:ChIJ47FDhc1ukTMR5mISOkqHNr0
Land Bank of the Philippines,Bank,OPERATIONAL,Mangatarem,Pangasinan,Ilocos Region,"Q7QW+4G8, AVE Building Caoile-Olegario St, Romulo Hwy, Pob, Mangatarem, Pangasinan, Philippines",15.7877848,120.2963198,5,6,ChIJraJ6iq9TkTMRqIqVThh_SUQ,https://www.google.com/maps/place/?q=place_id:ChIJraJ6iq9TkTMRqIqVThh_SUQ
LANDBANK - Mangaldan,Bank,OPERATIONAL,Mangaldan,Pangasinan,Ilocos Region,"3CC3+Q3P, Mangaldan, Pangasinan, Philippines",16.0719343,120.4026583,3.6,7,ChIJ65buR6ZpkTMRk8Iknt8WxSk,https://www.google.com/maps/place/?q=place_id:ChIJ65buR6ZpkTMRk8Iknt8WxSk
LANDBANK,Bank,OPERATIONAL,Infanta,Pangasinan,Ilocos Region,"RWG4+78Q, Real St, Infanta, Pangasinan, Philippines",15.8257176,119.9058622,,,ChIJTbuFXu32kzMRAMLfoWZcKL8,https://www.google.com/maps/place/?q=place_id:ChIJTbuFXu32kzMRAMLfoWZcKL8
LANDBANK,Bank,OPERATIONAL,San Manuel,Pangasinan,Ilocos Region,"San Manuel, Pangasinan, Philippines",16.0636102,120.6703829,,,ChIJTVxxFSYXkTMRn-AvmYW2SUo,https://www.google.com/maps/place/?q=place_id:ChIJTVxxFSYXkTMRn-AvmYW2SUo
LANDBANK ATM - Aguilar Municipal Hall,Bank,OPERATIONAL,Aguilar,Pangasinan,Ilocos Region,"Aguilar, Pangasinan, Philippines",15.8895006,120.2383462,,,ChIJpaa5FFhXkTMRNLtwllTHnwE,https://www.google.com/maps/place/?q=place_id:ChIJpaa5FFhXkTMRNLtwllTHnwE
LANDBANK ATM - Alcala Municipal Hall,ATM,OPERATIONAL,Alcala,Pangasinan,Ilocos Region,"RGWC+9PG, Alcala, Pangasinan, Philippines",15.8460325,120.5217606,,,ChIJwZTc-dNJkTMRY5XUT3NFbgg,https://www.google.com/maps/place/?q=place_id:ChIJwZTc-dNJkTMRY5XUT3NFbgg
landbank,ATM,OPERATIONAL,Anda,Pangasinan,Ilocos Region,"7WQX+JP5, Anda, Pangasinan, Philippines",16.2890122,119.949379,,,ChIJk2hkl5TPkzMR58eGL5SiuS4,https://www.google.com/maps/place/?q=place_id:ChIJk2hkl5TPkzMR58eGL5SiuS4
LANDBANK - Camiling,Bank,OPERATIONAL,Camiling,Tarlac,Central Luzon,"MCP6+VV4, Arellano, Camiling, Tarlac, Philippines",15.6871383,120.4122002,1.8,5,ChIJ95IhBjizljMR_V0Hc5hdoH4,https://www.google.com/maps/place/?q=place_id:ChIJ95IhBjizljMR_V0Hc5hdoH4
Landbank ATM,ATM,OPERATIONAL,Umingan,Pangasinan,Ilocos Region,"WRHR+2PV, Umingan, Pangasinan, Philippines",15.9276106,120.8418082,,,ChIJAZJ9J5AhkTMRSZsUTkAPsM8,https://www.google.com/maps/place/?q=place_id:ChIJAZJ9J5AhkTMRSZsUTkAPsM8
LANDBANK,Bank,OPERATIONAL,Malasiqui,Pangasinan,Ilocos Region,"Malasiqui, Pangasinan, Philippines",15.9201048,120.4130462,,,ChIJhbD7oThEkTMRSSJbvNbB414,https://www.google.com/maps/place/?q=place_id:ChIJhbD7oThEkTMRSSJbvNbB414
LANDBANK ATM - Bani Municipal Hall,ATM,OPERATIONAL,Bani,Pangasinan,Ilocos Region,"5VM6+FPC, Regional Hwy 5, Bani, Pangasinan, Philippines",16.1837426,119.8617675,,,ChIJ1V3XXmXBkzMRf4qQdtfLqxM,https://www.google.com/maps/place/?q=place_id:ChIJ1V3XXmXBkzMRf4qQdtfLqxM
LANDBANK ATM - Basista Municipal Hall,ATM,OPERATIONAL,Basista,Pangasinan,Ilocos Region,"V95X+FV8, Magsaysay Avenue, Poblacion, Basista, Pangasinan, Philippines",15.8586431,120.3997073,5,1,ChIJJWPcjulPkTMR67xQtXgIVJ8,https://www.google.com/maps/place/?q=place_id:ChIJJWPcjulPkTMR67xQtXgIVJ8
LANDBANK,Bank,OPERATIONAL,San Clemente,Tarlac,Central Luzon,"San Clemente, Tarlac, Philippines",15.7121717,120.3603928,,,ChIJb3DALk9NkTMRFu_0gToa6kE,https://www.google.com/maps/place/?q=place_id:ChIJb3DALk9NkTMRFu_0gToa6kE
LANDBANK ATM,ATM,OPERATIONAL,Calasiao,Pangasinan,Ilocos Region,"2954+CPX, Brgy.Poblacion West Calasiao, Pangasinan, Philippines",16.0086059,120.3568775,2.3,3,ChIJq4oJzNpCkTMROszeNHTBy7k,https://www.google.com/maps/place/?q=place_id:ChIJq4oJzNpCkTMROszeNHTBy7k
Landbank ATM Bugallon Town Hall,ATM,OPERATIONAL,Bugallon,Pangasinan,Ilocos Region,"X638+WXF, Bugallon, Pangasinan, Philippines",15.9548186,120.2174303,,,ChIJ9bK7mhdZkTMR0lsKkrNqmzo,https://www.google.com/maps/place/?q=place_id:ChIJ9bK7mhdZkTMR0lsKkrNqmzo
Dasol Landbank ATM,ATM,OPERATIONAL,Dasol,Pangasinan,Ilocos Region,"XVRJ+247, Rivera Street, Dasol, Pangasinan, Philippines",15.9900266,119.8802997,5,1,ChIJNV8-I-ztkzMRYRjnQuY_e_k,https://www.google.com/maps/place/?q=place_id:ChIJNV8-I-ztkzMRYRjnQuY_e_k
Land Bank Atm,Bank,OPERATIONAL,Labrador,Pangasinan,Ilocos Region,"24GW+CJQ, Sison St, Labrador, Pangasinan, Philippines",16.0260799,120.1466107,,,ChIJf3vX5M3hkzMR9t8CKg5-FlE,https://www.google.com/maps/place/?q=place_id:ChIJf3vX5M3hkzMR9t8CKg5-FlE
Landbank ATM,ATM,OPERATIONAL,Mapandan,Pangasinan,Ilocos Region,"2FG3+M7W, Mapandan, Pangasinan, Philippines",16.0267294,120.4532089,3,1,ChIJp-BAsGZrkTMRr27uCKnwtaE,https://www.google.com/maps/place/?q=place_id:ChIJp-BAsGZrkTMRr27uCKnwtaE
LANDBANK,Bank,OPERATIONAL,San Jacinto,Pangasinan,Ilocos Region,"San Jacinto, Pangasinan, Philippines",16.0727988,120.43798,,,ChIJ10Vtr9VrkTMR4HwbBmVbH_Q,https://www.google.com/maps/place/?q=place_id:ChIJ10Vtr9VrkTMR4HwbBmVbH_Q
LandBank ATM,ATM,OPERATIONAL,Mangatarem,Pangasinan,Ilocos Region,"Q7RV+588, Mangatarem Town Hall, Mangatarem, Pangasinan, Philippines",15.7904024,120.2933236,,,ChIJh7pnFPFTkTMRMxEGBmYl_mA,https://www.google.com/maps/place/?q=place_id:ChIJh7pnFPFTkTMRMxEGBmYl_mA
LANDBANK,Bank,OPERATIONAL,Santo Tomas,Batangas,CALABARZON,"443X+W8C, President Jose P. Laurel Hwy, Santo Tomas, Batangas, Philippines",14.1048167,121.1482514,,,ChIJEyhny-xlvTMRSj9H55bdlCU,https://www.google.com/maps/place/?q=place_id:ChIJEyhny-xlvTMRSj9H55bdlCU
Land Bank of the Philippines- Tanauan Branch,Bank,OPERATIONAL,Tanauan City,Batangas,CALABARZON,"35J2+M63, Landbank Building, Pres. J. P. Laurel Highway, Tanauan City, Batangas, Tanauan City, Philippines",14.0816345,121.1504913,4.3,39,ChIJgUgY-F9vvTMRzQBnllsFRyw,https://www.google.com/maps/place/?q=place_id:ChIJgUgY-F9vvTMRzQBnllsFRyw
Landbank,ATM,OPERATIONAL,Santo Tomas,Batangas,CALABARZON,"446V+936, Gov. Malvar St, Poblacion 1, Santo Tomas, 4234 Batangas, Philippines",14.1109178,121.1426555,,,ChIJtfW93pVlvTMRy38pOdILSPY,https://www.google.com/maps/place/?q=place_id:ChIJtfW93pVlvTMRy38pOdILSPY
Land Bank,Bank,OPERATIONAL,Sual,Pangasinan,Ilocos Region,"Sual, Pangasinan, Philippines",16.065331,120.0956458,,,ChIJed5uVJHgkzMREmvqEtlYlAk,https://www.google.com/maps/place/?q=place_id:ChIJed5uVJHgkzMREmvqEtlYlAk
Landbank Atm,ATM,OPERATIONAL,Urbiztondo,Pangasinan,Ilocos Region,"R8FJ+32H, Rizal St, Urbiztondo, Pangasinan, Philippines",15.8226865,120.3301186,,,ChIJO7DHbMVRkTMRuowS0iwag2o,https://www.google.com/maps/place/?q=place_id:ChIJO7DHbMVRkTMRuowS0iwag2o
Landbank ATM,ATM,OPERATIONAL,Mangatarem,Pangasinan,Ilocos Region,"Q7QW+4GC, AVE Building Caoile-Olegario St, Romulo Hwy, Pob, Mangatarem, Pangasinan, Philippines",15.7878151,120.2962793,,,ChIJy-SurY1TkTMRym8X_eLsgCk,https://www.google.com/maps/place/?q=place_id:ChIJy-SurY1TkTMRym8X_eLsgCk
Land Bank ATM,ATM,OPERATIONAL,Villasis,Pangasinan,Ilocos Region,"WH2Q+C6R, Villasis, Pangasinan, Philippines",15.9011032,120.5880198,,,ChIJx6MGDD05kTMRBXT95EXqHI4,https://www.google.com/maps/place/?q=place_id:ChIJx6MGDD05kTMRBXT95EXqHI4
LANDBANK - Basco,Bank,OPERATIONAL,Basco,Batanes,Cagayan Valley,"CXX9+WWP, National Rd, Basco, 3900 Batanes, Philippines",20.4498367,121.9698202,5,2,ChIJyTNnOF3AeTQRtfEdr3a3HE4,https://www.google.com/maps/place/?q=place_id:ChIJyTNnOF3AeTQRtfEdr3a3HE4
LANDBANK - Tuguegarao,Bank,OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"JPCC+MW8, Bagay Road, Tuguegarao City, 3500 Cagayan, Philippines",17.6216692,121.7223278,3.9,9,ChIJdSg6ANWFhTMR_yF3Gbd039M,https://www.google.com/maps/place/?q=place_id:ChIJdSg6ANWFhTMR_yF3Gbd039M
Land Bank Of The Philippines,Bank,OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"MQ32+3HV, Tuguegarao City, Cagayan, Philippines",17.6527307,121.7514319,4,16,ChIJJefh-oiFhTMR97KVnRAn6ZM,https://www.google.com/maps/place/?q=place_id:ChIJJefh-oiFhTMR97KVnRAn6ZM
Land Bank,Bank,OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"85 Bonifacio St, Tuguegarao City, Cagayan, Philippines",17.613615,121.7282702,,,ChIJHwqkzS2EhTMRpxZbMqaERKk,https://www.google.com/maps/place/?q=place_id:ChIJHwqkzS2EhTMRpxZbMqaERKk
Landbank ATM - Cagayan Valley Medical Center,ATM,OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"Cagayan Valley Medical Center, Tuguegarao City, Cagayan, Philippines",17.6565793,121.7456885,2.8,4,ChIJP_6h3WGPhTMREbAdEwlm29A,https://www.google.com/maps/place/?q=place_id:ChIJP_6h3WGPhTMREbAdEwlm29A
LANDBANK - Aparri,Bank,OPERATIONAL,Aparri,Cagayan,Cagayan Valley,"9J2R+87X, LandBank Building, Macanaya, Aparri, Cagayan, Aparri, Philippines",18.3507623,121.6407728,2.3,6,ChIJobzODE4dhjMRbPXSKLShLJc,https://www.google.com/maps/place/?q=place_id:ChIJobzODE4dhjMRbPXSKLShLJc
LANDBANK,Bank,OPERATIONAL,Ballesteros,Cagayan,Cagayan Valley,"Ballesteros, Cagayan, Philippines",18.4090101,121.5148603,,,ChIJP0_UAsqliDMR2SOApzcMz3U,https://www.google.com/maps/place/?q=place_id:ChIJP0_UAsqliDMR2SOApzcMz3U
LANDBANK - Sanchez Mira,Bank,OPERATIONAL,Sanchez-Mira,Cagayan,Cagayan Valley,"Obispo Building, National Highway, Centro 02, Sanchez Mira, Cagayan, Philippines",18.5637671,121.2297548,3.8,4,ChIJabcXVFvAiDMRGsbktHyvE1g,https://www.google.com/maps/place/?q=place_id:ChIJabcXVFvAiDMRGsbktHyvE1g
Landbank ATM,ATM,OPERATIONAL,Alcala,Cagayan,Cagayan Valley,"WM34+66V, 1, Alcala, Cagayan, Philippines",17.9031374,121.655427,,,ChIJM98On3j1hTMR9ptabSQhEE8,https://www.google.com/maps/place/?q=place_id:ChIJM98On3j1hTMR9ptabSQhEE8
Land Bank ATM,ATM,OPERATIONAL,Baggao,Cagayan,Cagayan Valley,"VVQC+CC8, Baggao, Cagayan, Philippines",17.8885458,121.871077,5,4,ChIJ59FYVZzuhTMRB6YMJaaj7P0,https://www.google.com/maps/place/?q=place_id:ChIJ59FYVZzuhTMRB6YMJaaj7P0
Land bank Claveria,ATM,OPERATIONAL,Claveria,Cagayan,Cagayan Valley,"J34J+VJQ, Poblacion, Claveria, Cagayan, Philippines",18.6072242,121.0816063,,,ChIJY2zellrDiDMRd_F-2JDX6W8,https://www.google.com/maps/place/?q=place_id:ChIJY2zellrDiDMRd_F-2JDX6W8
Land Bank Atm,Bank,OPERATIONAL,Gattaran,Cagayan,Cagayan Valley,"Gattaran, Cagayan, Philippines",18.0650738,121.6435622,,,ChIJKfKgxpH4hTMRKdSxBffxLXw,https://www.google.com/maps/place/?q=place_id:ChIJKfKgxpH4hTMRKdSxBffxLXw
LandBank ATM,ATM,OPERATIONAL,Gonzaga,Cagayan,Cagayan Valley,"7X6W+JQQ, Dugo - San Vicente Rd, Gonzaga, Cagayan, Philippines",18.2615882,121.9969827,5,1,ChIJBQONdMpyhjMR0l1UlgTGqpo,https://www.google.com/maps/place/?q=place_id:ChIJBQONdMpyhjMR0l1UlgTGqpo
Landbank ATM,ATM,OPERATIONAL,Lal-lo,Cagayan,Cagayan Valley,"5MX6+JV8, Lal-lo, Cagayan, Philippines",18.1990391,121.662225,4.3,3,ChIJK1XQM78BhjMRJ8Xn_hOo4WY,https://www.google.com/maps/place/?q=place_id:ChIJK1XQM78BhjMRJ8Xn_hOo4WY
LANDBANK,Bank,OPERATIONAL,Gonzaga,Cagayan,Cagayan Valley,"7X6W+JQQ, Dugo - San Vicente Rd, Gonzaga, Cagayan, Philippines",18.2615937,121.9969919,,,ChIJT0TrdMpyhjMRupippGQef0Q,https://www.google.com/maps/place/?q=place_id:ChIJT0TrdMpyhjMRupippGQef0Q
Landbank Lasam L.E.A.F.,Bank,OPERATIONAL,Lasam,Cagayan,Cagayan Valley,"Lasam Public Market, Lasam - Magapit Rd, Lasam, Cagayan, Philippines",18.0695434,121.606243,,,ChIJHYn_5zdWjzMROjR3gXusqjo,https://www.google.com/maps/place/?q=place_id:ChIJHYn_5zdWjzMROjR3gXusqjo
Landbank ATM,ATM,OPERATIONAL,Pamplona,Cagayan,Cagayan Valley,"F87R+M5V, Pamplona, Cagayan, Philippines",18.4642343,121.3404204,,,ChIJx9dvh1y5iDMRWecWQ6rhbAk,https://www.google.com/maps/place/?q=place_id:ChIJx9dvh1y5iDMRWecWQ6rhbAk
LANDBANK,Bank,OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"Tuguegarao City, Cagayan, Philippines",17.6735425,121.7532748,,,ChIJRfxBhG2PhTMROxo75UuyYXY,https://www.google.com/maps/place/?q=place_id:ChIJRfxBhG2PhTMROxo75UuyYXY
Land Bank of the Philippines,Bank,OPERATIONAL,Antipolo City,Rizal,CALABARZON,"16 Amio Place, L. Sumulong Memorial Circle, Antipolo City, 1870 Rizal, Philippines",14.5808591,121.1778457,3.3,22,ChIJT_3A7qnAlzMRDXIOPVyUrB8,https://www.google.com/maps/place/?q=place_id:ChIJT_3A7qnAlzMRDXIOPVyUrB8
LANDBANK - J.P. Rizal,Bank,OPERATIONAL,Makati City,NCR,NCR,"353 J. P. Rizal St, Makati City, 1205 Metro Manila, Philippines",14.5716508,121.0160247,2.6,12,ChIJm6iyhqPJlzMRO8ipjOay43s,https://www.google.com/maps/place/?q=place_id:ChIJm6iyhqPJlzMRO8ipjOay43s
Landbank,Bank,OPERATIONAL,Cainta,Rizal,CALABARZON,"Ortigas Ayale, Ortigas Ave Ext, Sto Nino, Cainta, Rizal, 1900 Rizal, Philippines",14.5831254,121.1251292,3.4,18,ChIJS__ZCoLHlzMRczzD9OjMklM,https://www.google.com/maps/place/?q=place_id:ChIJS__ZCoLHlzMRczzD9OjMklM
Landbank,Bank,OPERATIONAL,Cainta,Rizal,CALABARZON,"H4P7+XX5, Felix Ave, Cainta, 1900 Rizal, Philippines",14.5873938,121.1149998,3.7,3,ChIJWTnbPobHlzMR06Ee9P5wxf0,https://www.google.com/maps/place/?q=place_id:ChIJWTnbPobHlzMR06Ee9P5wxf0
Land Bank Of The Philippines,Bank,OPERATIONAL,Infanta,Quezon,CALABARZON,"PMW2+F26, Oliva Building, Rizal Street, Infanta, Quezon, Rizal St, Infanta, Quezon, Philippines",14.7461864,121.6499631,4.3,11,ChIJOXNjm-wpmDMR04QQeLyPeHM,https://www.google.com/maps/place/?q=place_id:ChIJOXNjm-wpmDMR04QQeLyPeHM
LandBank,ATM,OPERATIONAL,Rodriguez,Rizal,CALABARZON,"P4MW+253, Rodriguez, Rizal, Philippines",14.732499,121.145442,3,5,ChIJEbKgyz-7lzMRF7JD3dPdlXw,https://www.google.com/maps/place/?q=place_id:ChIJEbKgyz-7lzMRF7JD3dPdlXw
Land Bank,Bank,OPERATIONAL,Taytay,Rizal,CALABARZON,"Taytay, 1920 Rizal, Philippines",14.5534588,121.138786,5,1,ChIJzcXaGhvHlzMRa3VqFXJWrVw,https://www.google.com/maps/place/?q=place_id:ChIJzcXaGhvHlzMRa3VqFXJWrVw
Landbank,ATM,OPERATIONAL,Santa Ana,Cagayan,Cagayan Valley,"C4VP+M4V, Santa Ana, Cagayan, Philippines",18.4437165,122.1350497,,,ChIJdU7hmMRDhjMRdDbcrqcq-H0,https://www.google.com/maps/place/?q=place_id:ChIJdU7hmMRDhjMRdDbcrqcq-H0
Land Bank,Bank,OPERATIONAL,Iguig,Cagayan,Cagayan Valley,"Iguig, Cagayan, Philippines",17.7427235,121.7377273,,,ChIJI8NeGR6MhTMR9cGrQbaMvPQ,https://www.google.com/maps/place/?q=place_id:ChIJI8NeGR6MhTMR9cGrQbaMvPQ
"LANDBANK - Cauayan, Isabela",Bank,OPERATIONAL,Cauayan City,Isabela,Cagayan Valley,"Isabela Trade Center, Building Maharlika Road, Cauayan City, Isabela, Philippines",16.9376325,121.7673669,2.1,12,ChIJK6JGT6pRhTMRtxIJw4ZRVXs,https://www.google.com/maps/place/?q=place_id:ChIJK6JGT6pRhTMRtxIJw4ZRVXs
LANDBANK - Ilagan,Bank,OPERATIONAL,Ilagan City,Isabela,Cagayan Valley,"4V78+92Q VTU Building, National Highway, Ilagan City, 3300 Isabela, Philippines",17.1133965,121.8651412,4.3,4,ChIJ78ZTRdhphTMRNk3z8r5WU08,https://www.google.com/maps/place/?q=place_id:ChIJ78ZTRdhphTMRNk3z8r5WU08
LANDBANK - Alicia,Bank,OPERATIONAL,Alicia,Isabela,Cagayan Valley,"QMHX+PXC, Alicia, Isabela, Philippines",16.7793081,121.6998947,3,6,ChIJmejo6vermjMRkxEZlA9fMmE,https://www.google.com/maps/place/?q=place_id:ChIJmejo6vermjMRkxEZlA9fMmE
LANDBANK,Bank,OPERATIONAL,Angadanan,Isabela,Cagayan Valley,"QP4X+J87, Angadanan-Alicia Rd, Angadanan, Isabela, Philippines",16.756546,121.7483065,,,ChIJrZpAVEesmjMRxJYBOKZ239c,https://www.google.com/maps/place/?q=place_id:ChIJrZpAVEesmjMRxJYBOKZ239c
"LANDBANK - San Isidro, Isabela",Bank,OPERATIONAL,San Isidro,Isabela,Cagayan Valley,"26 Asian Highway, San Isidro, Isabela, Philippines",16.6956395,121.6236328,5,5,ChIJOa5SaYsHkDMRCMpoghkjUWM,https://www.google.com/maps/place/?q=place_id:ChIJOa5SaYsHkDMRCMpoghkjUWM
"LANDBANK - Roxas, Isabela",Bank,OPERATIONAL,Roxas,Isabela,Cagayan Valley,"4JCC+9VR, LBP Building, Osmeña Street, Vira, Roxas, Isabela, Roxas, Philippines",17.1209519,121.6221573,4.2,10,ChIJu4_xEY71jzMRgTHHd3SAVcc,https://www.google.com/maps/place/?q=place_id:ChIJu4_xEY71jzMRgTHHd3SAVcc
Landbank Cubao Branch,Bank,OPERATIONAL,Quezon City,NCR,NCR,"891, Saint Anthony Building, Aurora Boulevard corner Cambridge Street, Cubao, Quezon City, 1109 Metro Manila, Philippines",14.6237707,121.0544247,2.3,33,ChIJ5dk8UL63lzMRSiDnvT2-ocY,https://www.google.com/maps/place/?q=place_id:ChIJ5dk8UL63lzMRSiDnvT2-ocY
LANDBANK - San Mateo,Bank,OPERATIONAL,San Mateo,Isabela,Cagayan Valley,"VHJP+7VR, National Highway Brgy, 3, San Mateo, 3318 Isabela, Philippines",16.8807372,121.5871074,1.7,6,ChIJzzAzQV7_jzMRQT8hgZTLtCc,https://www.google.com/maps/place/?q=place_id:ChIJzzAzQV7_jzMRQT8hgZTLtCc
LANDBANK,Bank,OPERATIONAL,San Manuel,Isabela,Cagayan Valley,"2JHJ+H5W, Santiago - Tuguegarao Rd, San Manuel, Isabela, Philippines",17.028981,121.6304419,,,ChIJAZbJGXVYhTMRtmqu4vfNGOU,https://www.google.com/maps/place/?q=place_id:ChIJAZbJGXVYhTMRtmqu4vfNGOU
"LANDBANK - Cabagan, Isabela",Bank,OPERATIONAL,Cabagan,Isabela,Cagayan Valley,"CQGF+CM8, Cabagan, Isabela, Philippines",17.4260445,121.7742127,3.7,3,ChIJ-18aHq15hTMR5gOcbrQWsGs,https://www.google.com/maps/place/?q=place_id:ChIJ-18aHq15hTMR5gOcbrQWsGs
LANDBANK,Bank,OPERATIONAL,Delfin Albano,Isabela,Cagayan Valley,"Delfin Albano, Isabela, Philippines",17.3047769,121.778788,,,ChIJkTbshDplhTMRtNchk0ty6Z0,https://www.google.com/maps/place/?q=place_id:ChIJkTbshDplhTMRtNchk0ty6Z0
LANDBANK ATM(LBP CABAGAN BRANCH),ATM,OPERATIONAL,Cabagan,Isabela,Cagayan Valley,"CQGF+FPM, Cabagan, Isabela, Philippines",17.4262028,121.7742826,,,ChIJs8g0RxB5hTMRNIUrkv7pNFI,https://www.google.com/maps/place/?q=place_id:ChIJs8g0RxB5hTMRNIUrkv7pNFI
Landbank Echague,Bank,OPERATIONAL,Echague,Isabela,Cagayan Valley,"PM8M+68M, Echague, Isabela, Philippines",16.7154296,121.6830423,,,ChIJr_SINwCpmjMRwcrOMlofaIY,https://www.google.com/maps/place/?q=place_id:ChIJr_SINwCpmjMRwcrOMlofaIY
Landbank,ATM,OPERATIONAL,Echague,Isabela,Cagayan Valley,"PMCP+H6R, Echague, Isabela, Philippines",16.7214963,121.6855526,,,ChIJY--nGwCpmjMRqhMirxUvP-s,https://www.google.com/maps/place/?q=place_id:ChIJY--nGwCpmjMRqhMirxUvP-s
Landbank Robinsons Novaliches,Bank,OPERATIONAL,Quezon City,NCR,NCR,"Level 1, Main Mall, Robinsons Novaliches, Brgy, Quirino Hwy, Novaliches, Quezon City, Metro Manila, Philippines",14.7356215,121.0549635,1.8,41,ChIJH8H37EKwlzMRypqE8hDYiJc,https://www.google.com/maps/place/?q=place_id:ChIJH8H37EKwlzMRypqE8hDYiJc
Landbank ATM - Reina Mercedes Municipal Hall,ATM,OPERATIONAL,Reina Mercedes,Isabela,Cagayan Valley,"XRV6+3PF, Reina Mercedes, Isabela, Philippines",16.9926973,121.8117878,,,ChIJZ915IQBFhTMRrlkUfMqdqnU,https://www.google.com/maps/place/?q=place_id:ChIJZ915IQBFhTMRrlkUfMqdqnU
LANDBANK,Bank,OPERATIONAL,San Guillermo,Isabela,Cagayan Valley,"San Guillermo, Isabela, Philippines",16.7190698,121.8084137,,,ChIJ4zBZMQKumjMRJwut4mjtTzw,https://www.google.com/maps/place/?q=place_id:ChIJ4zBZMQKumjMRJwut4mjtTzw
Landbank,Bank,OPERATIONAL,San Pablo City,Laguna,CALABARZON,"38F8+94F, Colago Ave, San Pablo City, Laguna, Philippines",14.0734448,121.3153102,2.3,16,ChIJX6JGIsxcvTMRRKfijp-EGho,https://www.google.com/maps/place/?q=place_id:ChIJX6JGIsxcvTMRRKfijp-EGho
Landbank San Pablo Rizal Avenue Branch,Bank,OPERATIONAL,San Pablo City,Laguna,CALABARZON,"San Pablo City, Laguna, Philippines",14.0708029,121.3233774,3,2,ChIJvwyiKMxcvTMR-s2KqcQfv64,https://www.google.com/maps/place/?q=place_id:ChIJvwyiKMxcvTMR-s2KqcQfv64
LANDBANK ATM (MUNICIPAL HALL BUILDING),ATM,OPERATIONAL,Cabagan,Isabela,Cagayan Valley,"CQG7+FXM, Cabagan, Isabela, Philippines",17.4261966,121.7649309,,,ChIJ5e4Mdwp5hTMRT97WHGReBR4,https://www.google.com/maps/place/?q=place_id:ChIJ5e4Mdwp5hTMRT97WHGReBR4
LANDBANK - Bambang,Bank,OPERATIONAL,Bambang,Nueva Vizcaya,Cagayan Valley,"94P5+54H, Brgy. Banggot, Bambang, 3702 Nueva Vizcaya, Philippines",16.3854386,121.1078679,3.5,6,ChIJlT5hHvRakDMRMNPPbj5mStY,https://www.google.com/maps/place/?q=place_id:ChIJlT5hHvRakDMRMNPPbj5mStY
LANDBANK - Solano,Bank,OPERATIONAL,Solano,Nueva Vizcaya,Cagayan Valley,"G58H+JV4, Mabini St, Solano, Nueva Vizcaya, Philippines",16.5164314,121.1796693,2.1,14,ChIJfZyLMkhBkDMRO37LmbOzRtI,https://www.google.com/maps/place/?q=place_id:ChIJfZyLMkhBkDMRO37LmbOzRtI
Landbank ATM,ATM,OPERATIONAL,Solano,Nueva Vizcaya,Cagayan Valley,"40 Mabini St, Solano, 3709 Mabini St, Solano, 3709 Nueva Vizcaya, Philippines",16.5164313,121.1796694,,,ChIJX_m0MkhBkDMRzMgKIctpZKg,https://www.google.com/maps/place/?q=place_id:ChIJX_m0MkhBkDMRzMgKIctpZKg
LANDBANK - Talavera,Bank,OPERATIONAL,Talavera,Nueva Ecija,Central Luzon,"HWM9+WJP, Talavera, Nueva Ecija, Philippines",15.5848183,120.9190636,3.7,7,ChIJP3n2zPIqlzMRY6rJcvwMtzY,https://www.google.com/maps/place/?q=place_id:ChIJP3n2zPIqlzMRY6rJcvwMtzY
Landbank,Bank,OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"Cabanatuan City, Nueva Ecija, Philippines",15.4790157,120.9593408,5,1,ChIJB8unhuYolzMRqzKq9pfCiVk,https://www.google.com/maps/place/?q=place_id:ChIJB8unhuYolzMRqzKq9pfCiVk
LANDBANK - Gapan,Bank,OPERATIONAL,Gapan City,Nueva Ecija,Central Luzon,"Camella Gapan Office, 26 Asian Highway, Gapan City, Nueva Ecija, Philippines",15.3023105,120.9469292,2.8,16,ChIJc1MB57UhlzMR48M_15ZAB3s,https://www.google.com/maps/place/?q=place_id:ChIJc1MB57UhlzMR48M_15ZAB3s
