Branch Name,Types,Business Status,City,Province,Region,Address,Latitude,Longitude,Rating,User Ratings Count,Place ID,Google Maps Link
Metrobank Calasiao - Pangasinan,Bank,OPERATIONAL,Calasiao,Pangasinan,Ilocos Region,"2, Calasiao, 2418 Pangasinan, Philippines",16.0219224,120.3535113,2,4,ChIJ1UZTfdtDkTMRt_IHcxxZWR8,https://www.google.com/maps/place/?q=place_id:ChIJ1UZTfdtDkTMRt_IHcxxZWR8
Metrobank Pangasinan - Mangatarem,Bank,OPERATIONAL,Mangatarem,Pangasinan,Ilocos Region,"Brgy, Mangatarem, 2413 Pangasinan, Philippines",15.7891993,120.295216,2.1,7,ChIJxQ1aJ41TkTMRPuBehMBBo7M,https://www.google.com/maps/place/?q=place_id:ChIJxQ1aJ41TkTMRPuBehMBBo7M
Metrobank Pangasinan - Lingayen,Bank,OPERATIONAL,Lingayen,Pangasinan,Ilocos Region,"Avenida Rizal E Rd, Lingayen, 2401 Pangasinan, Philippines",16.0218666,120.233538,,,ChIJP3xpR6lfkTMRFN_x_bKX6YQ,https://www.google.com/maps/place/?q=place_id:ChIJP3xpR6lfkTMRFN_x_bKX6YQ
Metrobank Urdaneta - Pangasinan,Bank,OPERATIONAL,Urdaneta City,Pangasinan,Ilocos Region,"Alexander St, Urdaneta City, 2428 Pangasinan, Philippines",15.9760217,120.5694436,1.6,5,ChIJf-_F9-Q_kTMRfbGhMsLyxhw,https://www.google.com/maps/place/?q=place_id:ChIJf-_F9-Q_kTMRfbGhMsLyxhw
Metrobank Urdaneta - Nancayasan,Bank,OPERATIONAL,Urdaneta City,Pangasinan,Ilocos Region,"S. COM Bldg, MacArthur Hwy, Urdaneta City, 2428 Pangasinan, Philippines",15.9693572,120.5716827,1,5,ChIJD-Qwqrc_kTMRZW2FBRmmUFo,https://www.google.com/maps/place/?q=place_id:ChIJD-Qwqrc_kTMRZW2FBRmmUFo
Metrobank Carmen Rosales - Pangasinan,Bank,OPERATIONAL,Rosales,Pangasinan,Ilocos Region,"MacArthur Hwy, Rosales, 2441 Pangasinan, Philippines",15.8802413,120.6001584,1.3,7,ChIJW6fh1no5kTMR5PpkRr_1zJo,https://www.google.com/maps/place/?q=place_id:ChIJW6fh1no5kTMR5PpkRr_1zJo
Metrobank Pangasinan - Bayambang,Bank,OPERATIONAL,Bayambang,Pangasinan,Ilocos Region,"Rizal Ave, Bayambang, 2423 Pangasinan, Philippines",15.8067152,120.4578282,2.1,8,ChIJVbx7iSJJkTMRaYE1w5g35Nc,https://www.google.com/maps/place/?q=place_id:ChIJVbx7iSJJkTMRaYE1w5g35Nc
Metrobank Tayug - Pangasinan,Bank,OPERATIONAL,Tayug,Pangasinan,Ilocos Region,"Bonifacio Street, Poblacion, Tayug, 2445 Pangasinan, Philippines",16.0267191,120.745594,1,2,ChIJP5jb8t0ZkTMRRKOfryiMvEQ,https://www.google.com/maps/place/?q=place_id:ChIJP5jb8t0ZkTMRRKOfryiMvEQ
Metrobank Card Bill Payments,"establishment, point_of_interest",OPERATIONAL,Lingayen,Pangasinan,Ilocos Region,"26FP+4F3, PNB, Avenida Rizal East Road, corner Maramba Boulevard, Lingayen, 2401 Pangasinan, Philippines",16.0225997,120.2362141,,,ChIJWwT2emRekTMRK3oWyWMU7I0,https://www.google.com/maps/place/?q=place_id:ChIJWwT2emRekTMRK3oWyWMU7I0
Metrobank,Bank,OPERATIONAL,Mabini,Pangasinan,Ilocos Region,"A. Bonifacio St, Tayug, 2445 Pangasinan, Philippines",16.0708581,119.9359418,,,ChIJw1qGBlHokzMRn0TGpzzSASo,https://www.google.com/maps/place/?q=place_id:ChIJw1qGBlHokzMRn0TGpzzSASo
Metrobank Consumer Lending,Bank,OPERATIONAL,Urdaneta City,Pangasinan,Ilocos Region,"XHG8+8VW, Alexander St, Urdaneta City, Pangasinan, Philippines",15.975871,120.5671979,,,ChIJgYYNHK4_kTMRO3jYxjvp50M,https://www.google.com/maps/place/?q=place_id:ChIJgYYNHK4_kTMRO3jYxjvp50M
Metrobank Pasig - Mabini,Bank,OPERATIONAL,Pasig,NCR,NCR,"A. Mabini Street, Pasig, 1600 Metro Manila, Philippines",14.5647964,121.0759486,2,25,ChIJ2bGS5efJlzMR6gE9LEX6bBY,https://www.google.com/maps/place/?q=place_id:ChIJ2bGS5efJlzMR6gE9LEX6bBY
Metrobank Batangas - Mabini,Bank,OPERATIONAL,Mabini,Batangas,CALABARZON,"PWWR+Q76, National Rd, Poblacion, Mabini, 4202 Batangas, Philippines",13.7472415,120.9404201,,,ChIJh5zrOVUHvTMRPtAqrX9uGTo,https://www.google.com/maps/place/?q=place_id:ChIJh5zrOVUHvTMRPtAqrX9uGTo
Metrobank C3 - A. Mabini,Bank,OPERATIONAL,Caloocan,NCR,NCR,"Magsimpan Complex, 200 A. Mabini St, Maypajo, Caloocan, 1400, Philippines",14.6422281,120.9756327,3.4,5,ChIJbRBIGce1lzMRgXRfhfAZL64,https://www.google.com/maps/place/?q=place_id:ChIJbRBIGce1lzMRgXRfhfAZL64
Metrobank Oriental Mindoro - Pinamalayan,Bank,OPERATIONAL,Pinamalayan,Oriental Mindoro,MIMAROPA,"A. Mabini Boulevard, Pinamalayan, 5208 Oriental Mindoro, Philippines",13.0371097,121.4837163,2.7,7,ChIJ3ejCpAqvvDMRJJGY69c0pRY,https://www.google.com/maps/place/?q=place_id:ChIJ3ejCpAqvvDMRJJGY69c0pRY
Metrobank ATM,ATM,OPERATIONAL,Manaoag,Pangasinan,Ilocos Region,"Milo St, Manaoag, 2430 Pangasinan, Philippines",16.0447585,120.4864497,,,ChIJM7BWqshrkTMR-opu3qAzhQE,https://www.google.com/maps/place/?q=place_id:ChIJM7BWqshrkTMR-opu3qAzhQE
Metrobank Nueva Ecija - Guimba,Bank,OPERATIONAL,Guimba,Nueva Ecija,Central Luzon,"Faigal Street, Sto. Cristo, Guimba, 3115 Nueva Ecija, Philippines",15.6573478,120.7672769,4.7,3,ChIJLfxdWxEtkTMR_rpF--2zFFA,https://www.google.com/maps/place/?q=place_id:ChIJLfxdWxEtkTMR_rpF--2zFFA
Metrobank Ayala Avenue Center Branch,Bank,OPERATIONAL,Makati City,NCR,NCR,"6778 Ayala Ave, Legazpi Village, Makati City, 1229 Metro Manila, Philippines",14.5574257,121.0197178,2.1,12,ChIJ91VKhNDJlzMRrAcRdH2PZ4c,https://www.google.com/maps/place/?q=place_id:ChIJ91VKhNDJlzMRrAcRdH2PZ4c
Metrobank Tuguegarao - Main,Bank,OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"Luna St, cor Blumentritt St, Tuguegarao City, 3500 Cagayan, Philippines",17.6132628,121.7291989,2.5,11,ChIJo_DRK_WFhTMRR5nZ6gG32U8,https://www.google.com/maps/place/?q=place_id:ChIJo_DRK_WFhTMRR5nZ6gG32U8
Metrobank Tuguegarao - Balzain,Bank,OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"Balzain Hwy, Tuguegarao City, 3500 Cagayan, Philippines",17.6224438,121.730051,,,ChIJc7f3_fOFhTMRGGNxZoacurA,https://www.google.com/maps/place/?q=place_id:ChIJc7f3_fOFhTMRGGNxZoacurA
Metrobank Tuguegarao - Buntun,Bank,OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"Buntun Highway, Tuguegarao City, 3500 Cagayan, Philippines",17.6134327,121.7017539,1,1,ChIJD5AWbtiHhTMRRF3-tmBnuSA,https://www.google.com/maps/place/?q=place_id:ChIJD5AWbtiHhTMRRF3-tmBnuSA
Metrobank Aparri,Bank,OPERATIONAL,Aparri,Cagayan,Cagayan Valley,"Rizal St, Aparri, 3515 Cagayan, Philippines",18.3549469,121.6389993,3.7,7,ChIJjaw98FEdhjMR4JEsuTBFr4s,https://www.google.com/maps/place/?q=place_id:ChIJjaw98FEdhjMR4JEsuTBFr4s
Metro Bank And Trust Company,Bank,OPERATIONAL,Aparri,Cagayan,Cagayan Valley,"9J3W+RCX, Rizal St, Aparri, Cagayan, Philippines",18.3546106,121.646119,5,1,ChIJO5bmOUkdhjMRoHiLKmj24Ds,https://www.google.com/maps/place/?q=place_id:ChIJO5bmOUkdhjMRoHiLKmj24Ds
Metrobank - Rizal Rodriguez,Bank,OPERATIONAL,Rodriguez,Rizal,CALABARZON,"214 J. P. Rizal St, Rodriguez, 1860 Rizal, Philippines",14.7273255,121.1434295,3.4,14,ChIJiRa6RjC7lzMRCZCzlZvrAO8,https://www.google.com/maps/place/?q=place_id:ChIJiRa6RjC7lzMRCZCzlZvrAO8
Metrobank Sta. Ana - Manila,Bank,OPERATIONAL,Manila,NCR,NCR,"2447 Pedro Gil St, Santa Ana, Manila, 1009 Metro Manila, Philippines",14.5819701,121.0129028,1.8,10,ChIJDy_fSmXJlzMR0f9eL5-1wOI,https://www.google.com/maps/place/?q=place_id:ChIJDy_fSmXJlzMR0f9eL5-1wOI
Metrobank Cauayan - Main,Bank,OPERATIONAL,Cauayan City,Isabela,Cagayan Valley,"Rizal Avenue, Cauayan City, 3305 Isabela, Philippines",16.937069,121.773731,2.3,3,ChIJ7aMVlQtRhTMRmyEbY15YZig,https://www.google.com/maps/place/?q=place_id:ChIJ7aMVlQtRhTMRmyEbY15YZig
Metrobank,Bank,OPERATIONAL,Cauayan City,Isabela,Cagayan Valley,"Roxas and Reyes Streets, corner Rizal Avenue, Cauayan City, 7300 Isabela, Philippines",16.9380272,121.7675864,3,2,ChIJySAS9qpRhTMRrGwzzh6JrZg,https://www.google.com/maps/place/?q=place_id:ChIJySAS9qpRhTMRrGwzzh6JrZg
Metrobank Ilagan,Bank,OPERATIONAL,Ilagan City,Isabela,Cagayan Valley,"Rizal St, Ilagan City, 3300 Isabela, Philippines",17.1438475,121.8894863,,,ChIJ8WAsCh9phTMR9MnWKAjIIUE,https://www.google.com/maps/place/?q=place_id:ChIJ8WAsCh9phTMR9MnWKAjIIUE
Metrobank Ilagan-Maharlika Highway,Bank,OPERATIONAL,Ilagan City,Isabela,Cagayan Valley,"4J Commercial Building 1, Ilagan City, Isabela, Philippines",17.1163667,121.863595,4,2,ChIJhTk5CQBDhTMR9Px_-tZSbKs,https://www.google.com/maps/place/?q=place_id:ChIJhTk5CQBDhTMR9Px_-tZSbKs
Metrobank Santiago City Road,Bank,OPERATIONAL,Santiago,Isabela,Cagayan Valley,"Grnd Flr. Edna's Bldg, Bonifacio Ave, Santiago, 3311, Philippines",16.6902465,121.545622,3.7,3,ChIJrWtJdQkHkDMRvttLARIL60M,https://www.google.com/maps/place/?q=place_id:ChIJrWtJdQkHkDMRvttLARIL60M
Metrobank Santiago - Maharlika,Bank,OPERATIONAL,Santiago,Isabela,Cagayan Valley,"Daang Maharlika St, cor Camacam St, Santiago, 3311, Philippines",16.6879989,121.5500943,5,1,ChIJpYGwrdEHkDMRiDB3pOe7SHg,https://www.google.com/maps/place/?q=place_id:ChIJpYGwrdEHkDMRiDB3pOe7SHg
Metrobank Card Bill Payments,"establishment, point_of_interest",OPERATIONAL,Alicia,Isabela,Cagayan Valley,"QPJ2+52R, Security Bank, Maharlika Highway, Poblacion, Alicia City, 3306 Isabela, Philippines",16.7804789,121.7000182,,,ChIJpZPq056rmjMRAxdX_WfiroM,https://www.google.com/maps/place/?q=place_id:ChIJpZPq056rmjMRAxdX_WfiroM
"Metrobank Roxas, Isabela",Bank,OPERATIONAL,Roxas,Isabela,Cagayan Valley,"No. 34 National Road corner Gen, A. Luna Street, Roxas, 3320 Isabela, Philippines",17.1182366,121.6152389,1,1,ChIJTzFWEFD1jzMRiTIUFnE57CQ,https://www.google.com/maps/place/?q=place_id:ChIJTzFWEFD1jzMRiTIUFnE57CQ
Metrobank Card Visa/Mastrercard Bill Payments,"establishment, point_of_interest",OPERATIONAL,Cauayan City,Isabela,Cagayan Valley,"WQQ9+52W Metrobank, Highway Renew Lumber Building, 1, Cauayan City, 3305 Isabela, Philippines",16.9379956,121.7675836,2,1,ChIJh6NBgNVThTMRaNuKYg1K9Hc,https://www.google.com/maps/place/?q=place_id:ChIJh6NBgNVThTMRaNuKYg1K9Hc
Tumauini metro bank,Bank,OPERATIONAL,Tumauini,Isabela,Cagayan Valley,"7VGH+RJJ, Tumauini, 3325 Isabela, Philippines",17.2770781,121.8790306,,,ChIJG6EETrZvhTMR8s0Te4rCocY,https://www.google.com/maps/place/?q=place_id:ChIJG6EETrZvhTMR8s0Te4rCocY
Metrobank Card Bill Payments,"establishment, point_of_interest",OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"PNB, 137 Bonifacio St, Tuguegarao City, 3500 Cagayan, Philippines",17.6103702,121.7282366,,,ChIJd3GxVS6EhTMRJtd5yrI-jWI,https://www.google.com/maps/place/?q=place_id:ChIJd3GxVS6EhTMRJtd5yrI-jWI
Metrobank ATM,ATM,OPERATIONAL,Cauayan City,Isabela,Cagayan Valley,"Highway Renew Lumber Bldg, 1, Cauayan City, 3305, Philippines",16.94097,121.769,,,ChIJUTb5odZRhTMRlZ8Nab1ztZg,https://www.google.com/maps/place/?q=place_id:ChIJUTb5odZRhTMRlZ8Nab1ztZg
Metrobank Congressional Avenue,Bank,OPERATIONAL,Quezon City,NCR,NCR,"141 Congressional Ave, 1, Quezon City, 1106 Metro Manila, Philippines",14.6651919,121.0275237,2,4,ChIJRcOSx-a3lzMRwBuKJc8szZE,https://www.google.com/maps/place/?q=place_id:ChIJRcOSx-a3lzMRwBuKJc8szZE
Metrobank Project 8 - Shorthorn,Bank,OPERATIONAL,Quezon City,NCR,NCR,"37 Shorthorn St, Project 8, Quezon City, 1106 Metro Manila, Philippines",14.666808,121.020967,2.5,8,ChIJv1pq58G3lzMRYkAVKMJZWOU,https://www.google.com/maps/place/?q=place_id:ChIJv1pq58G3lzMRYkAVKMJZWOU
Metrobank Valencia Hills,Bank,OPERATIONAL,Quezon City,NCR,NCR,"Valencia St. corner, N. Domingo, Quezon City, 1112, Philippines",14.6105564,121.0334737,3.3,3,ChIJv8wV55y3lzMRPUltC1_nm6Y,https://www.google.com/maps/place/?q=place_id:ChIJv8wV55y3lzMRPUltC1_nm6Y
Metrobank Quezon Avenue,Bank,OPERATIONAL,Quezon City,NCR,NCR,"982 Quezon Ave, Diliman, Quezon City, 1103 Metro Manila, Philippines",14.6323059,121.0190407,1.9,7,ChIJgyNJXsW3lzMR4jelairYp6I,https://www.google.com/maps/place/?q=place_id:ChIJgyNJXsW3lzMR4jelairYp6I
Metrobank Kamias,Bank,OPERATIONAL,Quezon City,NCR,NCR,"Kamias Road, cor K-H, Diliman, Quezon City, 1100, Philippines",14.6321368,121.0499035,3.2,14,ChIJy8oisKS3lzMRDRlPdRPNjmY,https://www.google.com/maps/place/?q=place_id:ChIJy8oisKS3lzMRDRlPdRPNjmY
Metrobank Quezon - Candelaria,Bank,OPERATIONAL,Candelaria,Quezon,CALABARZON,"1, Poblacion, Candelaria, 4323 Quezon, Philippines",13.9287666,121.4236075,1.8,5,ChIJ-YxZ5JlHvTMRQ6KgthObNdw,https://www.google.com/maps/place/?q=place_id:ChIJ-YxZ5JlHvTMRQ6KgthObNdw
Metrobank - Cubao P. Tuazon,Bank,OPERATIONAL,Quezon City,NCR,NCR,"P. Tuazon Blvd, corner 12th Ave, Cubao, Quezon City, Metro Manila, Philippines",14.618545,121.0570467,1.8,5,ChIJWx9WGjG3lzMR6U3QV-x14VE,https://www.google.com/maps/place/?q=place_id:ChIJWx9WGjG3lzMR6U3QV-x14VE
Metrobank Dapitan - Banawe,Bank,OPERATIONAL,Quezon City,NCR,NCR,"Unit 1-4 Solmac Bldg, No. 84 Banawe corner, Dapitan St, Quezon City, 1159, Philippines",14.6260407,121.0057502,1.4,9,ChIJa-_Eu--3lzMRDqyU4CT8ziQ,https://www.google.com/maps/place/?q=place_id:ChIJa-_Eu--3lzMRDqyU4CT8ziQ
Metrobank Antipolo - iMall,Bank,OPERATIONAL,Antipolo City,Rizal,CALABARZON,"iMall Antipolo Bayan, J. Sumulong, cor M.L. Quezon Street, Antipolo City, 1870, Philippines",14.5840874,121.176515,2.3,9,ChIJLQGmHmK_lzMRPSAVN2UkE_w,https://www.google.com/maps/place/?q=place_id:ChIJLQGmHmK_lzMRPSAVN2UkE_w
Metrobank Lucena - Quezon,Bank,OPERATIONAL,Lucena City,Quezon,CALABARZON,"Enriquez cor, San Fernando St, Lucena City, 4301, Philippines",13.9361516,121.6135717,3,2,ChIJZYb9m5hLvTMRKOLQn1BxcGc,https://www.google.com/maps/place/?q=place_id:ChIJZYb9m5hLvTMRKOLQn1BxcGc
Metrobank Commonwealth Avenue,Bank,OPERATIONAL,Quezon City,NCR,NCR,"Lenjul Buiding, Commonwealth Ave, Capitol Hills Dr, Diliman, Quezon City, 1127, Philippines",14.6807018,121.0837963,1.7,11,ChIJYTw-6Om7lzMRl6iyDJPlMJY,https://www.google.com/maps/place/?q=place_id:ChIJYTw-6Om7lzMRl6iyDJPlMJY
Metrobank Tomas Morato,Bank,OPERATIONAL,Quezon City,NCR,NCR,"46 Tomas Morato Ave, corner Scout Gandia St, Quezon City, 1014, Philippines",14.6315434,121.034776,4,2,ChIJpc_P9xfLlzMRncDZiK-ScBQ,https://www.google.com/maps/place/?q=place_id:ChIJpc_P9xfLlzMRncDZiK-ScBQ
Metrobank San Mateo,Bank,OPERATIONAL,San Mateo,Rizal,CALABARZON,"121 Gen. Luna Ave, Guitnangbayan 1, San Mateo, 1850 Rizal, Philippines",14.6960687,121.1194268,2.1,15,ChIJCUALWLy7lzMRfT3_ttwn5lI,https://www.google.com/maps/place/?q=place_id:ChIJCUALWLy7lzMRfT3_ttwn5lI
Metrobank San Pablo - Main,Bank,OPERATIONAL,San Pablo City,Laguna,CALABARZON,"Corner Regidor, cor Lt. Robert Paulino St, San Pablo City, 4000, Philippines",14.0678608,121.3253445,1,1,ChIJk1dvhXZdvTMRodZxOxZ_Vag,https://www.google.com/maps/place/?q=place_id:ChIJk1dvhXZdvTMRodZxOxZ_Vag
Metrobank San Pablo - Colago,Bank,OPERATIONAL,San Pablo City,Laguna,CALABARZON,"122 Colago Ave, San Pablo City, 4000 Laguna, Philippines",14.0725326,121.3191542,4.3,7,ChIJyZcPKNRcvTMRLrPcqmM4gvI,https://www.google.com/maps/place/?q=place_id:ChIJyZcPKNRcvTMRLrPcqmM4gvI
Metrobank San Pablo - Maharlika,Bank,OPERATIONAL,San Pablo City,Laguna,CALABARZON,"1, San Pablo City, 4000 Laguna, Philippines",14.066562,121.3187007,4.5,2,ChIJaRLCZ79dvTMR_cA9X32dN40,https://www.google.com/maps/place/?q=place_id:ChIJaRLCZ79dvTMR_cA9X32dN40
Metrobank Sta. Maria - Bagbaguin,Bank,OPERATIONAL,Santa Maria,Bulacan,Central Luzon,"F. Halili Avenue, Santa Maria, 3022 Bulacan, Philippines",14.8163757,120.9515551,2.3,3,ChIJSZMfp5GtlzMRBbrRMmitzyM,https://www.google.com/maps/place/?q=place_id:ChIJSZMfp5GtlzMRBbrRMmitzyM
Metrobank Nueva Vizcaya - Bambang,Bank,OPERATIONAL,Bambang,Nueva Vizcaya,Cagayan Valley,"National Highway, Bambang, 3702 Nueva Vizcaya, Philippines",16.385444,121.1076381,1.3,4,ChIJhSwDbAdbkDMRMYPwhIqYJlU,https://www.google.com/maps/place/?q=place_id:ChIJhSwDbAdbkDMRMYPwhIqYJlU
Metrobank Solano,Bank,OPERATIONAL,Solano,Nueva Vizcaya,Cagayan Valley,"National Highway cor, Mabini St, Solano, 3709 Nueva Vizcaya, Philippines",16.5166058,121.179307,4,1,ChIJHYnwBORBkDMRbaYdTtnITSM,https://www.google.com/maps/place/?q=place_id:ChIJHYnwBORBkDMRbaYdTtnITSM
Metrobank Nueva Ecija - Talavera,Bank,OPERATIONAL,Talavera,Nueva Ecija,Central Luzon,"1, Talavera, 3114 Nueva Ecija, Philippines",15.5870268,120.9198289,2,4,ChIJUTbPqU4rlzMRcBo2At2dBOE,https://www.google.com/maps/place/?q=place_id:ChIJUTbPqU4rlzMRcBo2At2dBOE
"Metrobank San Jose, Nueva Ecija",Bank,OPERATIONAL,San Jose City,Nueva Ecija,Central Luzon,"Maharlika Highway, cor Market Road, San Jose City, 3121 Nueva Ecija, Philippines",15.7943025,120.9917279,2.7,3,ChIJcT0iYFjbkDMR8t1szo_ZY94,https://www.google.com/maps/place/?q=place_id:ChIJcT0iYFjbkDMR8t1szo_ZY94
Metrobank Cabanatuan - Maharlika North,Bank,OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"1, Cabanatuan City, 3100 Nueva Ecija, Philippines",15.4947833,120.9757578,5,3,ChIJXyixm-UplzMRH36TkDblwi0,https://www.google.com/maps/place/?q=place_id:ChIJXyixm-UplzMRH36TkDblwi0
Metrobank Cabanatuan - Main,Bank,OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"Burgos Avenue, cor Sanciangco St, Cabanatuan City, 3100, Philippines",15.4877962,120.9621289,3,2,ChIJsc4S8VAplzMRgiMlzoBY7kM,https://www.google.com/maps/place/?q=place_id:ChIJsc4S8VAplzMRgiMlzoBY7kM
Metrobank Cabanatuan - Maharlika South,Bank,OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"1, Cabanatuan City, 3100 Nueva Ecija, Philippines",15.4846958,120.9680522,2.3,6,ChIJ7aFTTFwplzMRVtqUB1v_UY4,https://www.google.com/maps/place/?q=place_id:ChIJ7aFTTFwplzMRVtqUB1v_UY4
Metrobank,Bank,OPERATIONAL,Quezon City,NCR,NCR,"49 General Mc Arthur Ave, Cubao, Quezon City, 1109 Metro Manila, Philippines",14.622658,121.052621,4,1,ChIJEyryk7e3lzMR5RQ1P8rOfqQ,https://www.google.com/maps/place/?q=place_id:ChIJEyryk7e3lzMR5RQ1P8rOfqQ
Metrobank Quezon Avenue - Cordillera,Bank,OPERATIONAL,Quezon City,NCR,NCR,"EU State Tower, 30 Quezon Ave, Quezon City, 1113 Metro Manila, Philippines",14.6211005,121.0056677,1,1,ChIJx-kQONi3lzMR-eD4kBlkG7Q,https://www.google.com/maps/place/?q=place_id:ChIJx-kQONi3lzMR-eD4kBlkG7Q
Metrobank D. Tuazon - Del Monte,Bank,OPERATIONAL,Quezon City,NCR,NCR,"near corner, D. Tuazon, Del Monte Ave, Quezon City, 1114, Philippines",14.6373061,120.9961808,,,ChIJT26_9m-2lzMRTTSJRXvAVh4,https://www.google.com/maps/place/?q=place_id:ChIJT26_9m-2lzMRTTSJRXvAVh4
Metrobank Mayon - Sta. Teresita,Bank,OPERATIONAL,Quezon City,NCR,NCR,"177 Mayon St, Quezon City, 1114 Metro Manila, Philippines",14.6223235,120.9993678,5,1,ChIJWfsGi2y3lzMRB40K4reP0ig,https://www.google.com/maps/place/?q=place_id:ChIJWfsGi2y3lzMRB40K4reP0ig
Metrobank Cubao,Bank,OPERATIONAL,Quezon City,NCR,NCR,"Aurora Blvd, Cubao, Quezon City, 1109 Metro Manila, Philippines",14.6254676,121.0587691,1.7,6,ChIJk2HwtK63lzMRa3Ki7Ovk3pE,https://www.google.com/maps/place/?q=place_id:ChIJk2HwtK63lzMRa3Ki7Ovk3pE
Metrobank Del Monte,Bank,OPERATIONAL,Quezon City,NCR,NCR,"No. 295 Del Monte Ave. and, G. Roxas St, Quezon City, 1115, Philippines",14.6384405,121.0001793,1.9,10,ChIJXz4C7-q3lzMRD93Gj7dqZr8,https://www.google.com/maps/place/?q=place_id:ChIJXz4C7-q3lzMRD93Gj7dqZr8
Metrobank Aurora Blvd. - Manhattan Parkway,Bank,OPERATIONAL,Quezon City,NCR,NCR,"Araneta Center, Parkway Shopping Arcade Manhattan Garden City, Aurora Blvd, Cubao, Quezon City, 1109, Philippines",14.6229766,121.0537302,3,8,ChIJF6tVmQ63lzMR5wtqZYQbT_I,https://www.google.com/maps/place/?q=place_id:ChIJF6tVmQ63lzMR5wtqZYQbT_I
Metrobank Acropolis,Bank,OPERATIONAL,Quezon City,NCR,NCR,"Metrobank Bldg, E Rodriguez Sr. Ave, Acropolis, Quezon City, 1109, Philippines",14.6028342,121.0788772,1.5,8,ChIJ2_gx1JW3lzMRN7-u-1RhB58,https://www.google.com/maps/place/?q=place_id:ChIJ2_gx1JW3lzMRN7-u-1RhB58
Metrobank Edsa - Muñoz Market,Bank,OPERATIONAL,Quezon City,NCR,NCR,"Lemon Square Bldg, 1199 Epifanio de los Santos Ave, Quezon City, 1105 Metro Manila, Philippines",14.6572939,121.0175804,5,3,ChIJpRSqxTi3lzMRTKqLuJvX8Zw,https://www.google.com/maps/place/?q=place_id:ChIJpRSqxTi3lzMRTKqLuJvX8Zw
Metrobank San Roque - Marikina,Bank,OPERATIONAL,Marikina,NCR,NCR,"67 Tuazon, corner Chestnut St, Marikina, 1801, Philippines",14.6259133,121.1021127,3.5,6,ChIJO3ZLsOu5lzMRXIhjCX5Wm7M,https://www.google.com/maps/place/?q=place_id:ChIJO3ZLsOu5lzMRXIhjCX5Wm7M
Metrobank Eastwood City,Bank,OPERATIONAL,Quezon City,NCR,NCR,"Techno Plaza One Bldg, 118 Eulogio Rodriguez Jr. Ave, Brgy. Bagumbayan, Quezon City, 1109, Philippines",14.6111214,121.0802821,1.6,10,ChIJ384_qYi5lzMR5Jy-2ibv02Q,https://www.google.com/maps/place/?q=place_id:ChIJ384_qYi5lzMR5Jy-2ibv02Q
Metrobank The Capital Towers,Bank,OPERATIONAL,Quezon City,NCR,NCR,"222 E Rodriguez Sr. Ave, Quezon City, 1112 Metro Manila, Philippines",14.6205284,121.0196963,,,ChIJE_xP_u-3lzMR3jEqt_pFBH8,https://www.google.com/maps/place/?q=place_id:ChIJE_xP_u-3lzMR3jEqt_pFBH8
Metrobank Edsa - Congressional,Bank,OPERATIONAL,Quezon City,NCR,NCR,"Global Trade Center Building, 1024 Epifanio de los Santos Ave, Bago Bantay, Quezon City, 1105 Metro Manila, Philippines",14.6575412,121.0229086,1.8,5,ChIJ9QDZGv23lzMRga3G4uIHVfM,https://www.google.com/maps/place/?q=place_id:ChIJ9QDZGv23lzMRga3G4uIHVfM
Metrobank,Bank,OPERATIONAL,Parañaque,NCR,NCR,"Quirino Ave, corner M. Roxas St, Parañaque, 1702, Philippines",14.5276174,120.9970808,3.5,4,ChIJ6yOpsoHJlzMR0A6xc8Rv1DI,https://www.google.com/maps/place/?q=place_id:ChIJ6yOpsoHJlzMR0A6xc8Rv1DI
Metrobank Aurora Blvd. - Anonas,Bank,OPERATIONAL,Quezon City,NCR,NCR,"Caly Building 986, Brgy. Aurora Blvd., Brgy, Quezon City, 1109, Philippines",14.6281681,121.0669089,3,5,ChIJD85vDtS3lzMRCKY5IL-Spo0,https://www.google.com/maps/place/?q=place_id:ChIJD85vDtS3lzMRCKY5IL-Spo0
Metrobank New Manila,Bank,OPERATIONAL,Valencia,NCR,NCR,"676 Aurora Blvd, Quezon City, 1112 Metro Manila, Philippines",14.6127189,121.03312,3,4,ChIJMYn46XS3lzMRuAcDVlp0sxE,https://www.google.com/maps/place/?q=place_id:ChIJMYn46XS3lzMRuAcDVlp0sxE
Metrobank Balanga - Main,Bank,OPERATIONAL,Balanga City,Bataan,Central Luzon,"Paterno St, cor Hugo Banzon St, Balanga City, 2100 Bataan, Philippines",14.6778177,120.5419528,3,2,ChIJGbPE66lBljMRXYF7TsyXkQg,https://www.google.com/maps/place/?q=place_id:ChIJGbPE66lBljMRXYF7TsyXkQg
