Branch Name,Types,Business Status,City,Province,Region,Address,Latitude,Longitude,Rating,User Ratings Count,Place ID,Google Maps Link
Philippine National Bank Bancnet ATM,"atm, establishment, finance, point_of_interest",OPERATIONAL,Agoo,La Union,Ilocos Region,"89G9+2C5, Philippine National Bank, National Highway Cor. Verceles St., Consolacion, Agoo",16.325,120.3686111,,,ChIJ4Y_5HA13kTMRjLonKZyCXo0,https://www.google.com/maps/place/?q=place_id:ChIJ4Y_5HA13kTMRjLonKZyCXo0
PNB ATM,"atm, establishment, finance, point_of_interest",OPERATIONAL,Baguio,Benguet,Cordillera Administrative Region,"Philippine National Bank, Unit 103, Lyman Ogilby Centrum, 356 Magsaysay Ave., Baguio",16.4240777,120.5929553,,,ChIJ9XeRZt-jkTMRh99hLV7RwtI,https://www.google.com/maps/place/?q=place_id:ChIJ9XeRZt-jkTMRh99hLV7RwtI
"Philippine Business Bank - (San Fernando City, La Union)","bank, establishment, finance, point_of_interest",OPERATIONAL,San Fernando City,La Union,Ilocos Region,"G/F Virginia Bldg., Quezon Ave. cor. Flores St., Dominion Bus Terminal, National Highway 2500",16.609398,120.3168373,,,ChIJAzEwyUaOkTMRxSQKjrNBV1Q,https://www.google.com/maps/place/?q=place_id:ChIJAzEwyUaOkTMRxSQKjrNBV1Q
Rural Bank of Bauang,"bank, establishment, finance, point_of_interest",OPERATIONAL,Bauang,La Union,Ilocos Region,"G8HH+XVF, MacArthur Highway, Bauang",16.5299263,120.329684,,,ChIJI_EQiEeFkTMRRY4N12d6Fug,https://www.google.com/maps/place/?q=place_id:ChIJI_EQiEeFkTMRRY4N12d6Fug
Asialink Finance Corporation - La Union,"bank, establishment, finance, point_of_interest",OPERATIONAL,San Fernando City,La Union,Ilocos Region,"FBR Bldg, Quezon Avenue, Brgy. 1, San Fernando City",16.6190202,120.3172205,4.7,3,ChIJkcaGU2qOkTMRBLX6_yCOw6I,https://www.google.com/maps/place/?q=place_id:ChIJkcaGU2qOkTMRBLX6_yCOw6I
Western Union - Banco Filipino - La Union Branch,"bank, establishment, finance, point_of_interest",OPERATIONAL,San Fernando City,La Union,Ilocos Region,"Quezon Avenue, La Union Branch (Near the Fire Department), San Fernando City, 2500, La Union",16.616248,120.320098,,,ChIJiV6MyWqOkTMRVaWWln0JfEs,https://www.google.com/maps/place/?q=place_id:ChIJiV6MyWqOkTMRVaWWln0JfEs
Cebuana Lhuillier Pawnshop - CSI Mall,"bank, establishment, finance, insurance_agency, jewelry_store, point_of_interest, store",OPERATIONAL,San Fernando City,La Union,Ilocos Region,"Unit 104A G/F CSI Mall, San Fernando City",16.6291131,120.3225915,3.3,3,ChIJpUMVh2mOkTMR1D3SZJ0txLA,https://www.google.com/maps/place/?q=place_id:ChIJpUMVh2mOkTMR1D3SZJ0txLA
Western Union - Rural Bank of Naguilian Inc. - Rizal Avenue,"bank, establishment, finance, point_of_interest",OPERATIONAL,San Fernando City,La Union,Ilocos Region,"Rizal Avenue (Near Municipal City Of San Fernando), San Fernando City, 2500, La Union",16.616634,120.316662,,,ChIJsY7IaWqOkTMR3qZ0gwL4RdU,https://www.google.com/maps/place/?q=place_id:ChIJsY7IaWqOkTMR3qZ0gwL4RdU
Silver Finance Inc. La Union,"bank, establishment, finance, point_of_interest",OPERATIONAL,San Fernando City,La Union,Ilocos Region,"#9, 3rd Floor Rudel Bldg Ancheta Street, San Fernando City",16.6147195,120.3163201,,,ChIJGRPfwkGOkTMRMBJiqi2CCR4,https://www.google.com/maps/place/?q=place_id:ChIJGRPfwkGOkTMRMBJiqi2CCR4
Western Union - Philippine Veterans Bank - PVB Building,"bank, establishment, finance, point_of_interest",OPERATIONAL,San Fernando City,La Union,Ilocos Region,"PVB Building, P. Burgos Street, San Fernando City, 2500, La Union",16.61851,120.316494,,,ChIJib7RtmuOkTMRId2GEgbrdHo,https://www.google.com/maps/place/?q=place_id:ChIJib7RtmuOkTMRId2GEgbrdHo
EastWest Bank,"bank, establishment, finance, point_of_interest",OPERATIONAL,San Fernando City,La Union,Ilocos Region,"Kenny Plaza, Brgy, Quezon Avenue, San Fernando City",16.6127105,120.3163964,1,3,ChIJrxIzw0GOkTMRQfXJojgy0no,https://www.google.com/maps/place/?q=place_id:ChIJrxIzw0GOkTMRQfXJojgy0no
Active Alliance Finance Corporation - La Union Branch,"bank, establishment, finance, point_of_interest",OPERATIONAL,San Fernando City,La Union,Ilocos Region,"Room 203 2/F Lasam Building, Governor, Gen. Luna Street, San Fernando City",16.6158853,120.3156666,,,ChIJLQDNDmqOkTMRf92ub3cOOQI,https://www.google.com/maps/place/?q=place_id:ChIJLQDNDmqOkTMRf92ub3cOOQI
Allied Bank,"bank, establishment, finance, point_of_interest",OPERATIONAL,San Fernando City,La Union,Ilocos Region,"J898+CR4, MacArthur Highway, San Fernando City",16.6185187,120.3170908,,,ChIJu0mnr2uOkTMRxRd9x8GAtWw,https://www.google.com/maps/place/?q=place_id:ChIJu0mnr2uOkTMRxRd9x8GAtWw
beside avon cosmetics,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Agoo,La Union,Ilocos Region,"11 san jose norte, Agoo",16.32976,120.3626469,,,ChIJ5dqNm0R3kTMR48WUgjUHcks,https://www.google.com/maps/place/?q=place_id:ChIJ5dqNm0R3kTMR48WUgjUHcks
ncd accounting and bookkeeping services,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Baguio,Benguet,Cordillera Administrative Region,"CH48+G6P, KM4 Asin Road, Baguio",16.4063268,120.5655748,,,ChIJxWWpJ6ehkTMRFCS-XZOK1j0,https://www.google.com/maps/place/?q=place_id:ChIJxWWpJ6ehkTMRFCS-XZOK1j0
"BENTREZ-BANCILO Law, Real Estate, Financial Consultancy and other Allied Services Office","accounting, doctor, establishment, finance, health, point_of_interest, store",OPERATIONAL,Tuba,Benguet,Cordillera Administrative Region,"Bumasgao Lower Poblacion, Tuba",16.3917736,120.5629126,,,ChIJy8fUjXuhkTMRC3QZPGCNyzg,https://www.google.com/maps/place/?q=place_id:ChIJy8fUjXuhkTMRC3QZPGCNyzg
BandolinEnterprise,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Tuba,Benguet,Cordillera Administrative Region,"21 Paramount, Poblacion, Tuba",16.3716017,120.5566917,,,ChIJVVVVVUGgkTMR9kWd7jYTLCA,https://www.google.com/maps/place/?q=place_id:ChIJVVVVVUGgkTMR9kWd7jYTLCA
Robinsons Bank Bancnet ATM,"atm, establishment, finance, point_of_interest",OPERATIONAL,Baguio,Benguet,Cordillera Administrative Region,"CH6W+XQ7, Robinsons Bank, Gamaphel Bldg., Calderon Cor. Claudio St., Baguio",16.4124193,120.5969191,,,ChIJp98WAGihkTMRlKYuZzQevQ8,https://www.google.com/maps/place/?q=place_id:ChIJp98WAGihkTMRlKYuZzQevQ8
China Bank Bancnet ATM,"atm, establishment, finance, point_of_interest",OPERATIONAL,Baguio,Benguet,Cordillera Administrative Region,"China Bank, Paladin Hotel, 136 Abanao Ext. Cor. Carino St., 1364 Carino Street, Baguio",16.411856,120.5911341,,,ChIJfeEZymihkTMRaMYd1XcVu5o,https://www.google.com/maps/place/?q=place_id:ChIJfeEZymihkTMRaMYd1XcVu5o
DBP Baguio Branch,"atm, bank, establishment, finance, point_of_interest",OPERATIONAL,Baguio,Benguet,Cordillera Administrative Region,"Session Road, Baguio",16.4135363,120.5955519,2,21,ChIJYWebwmehkTMRNQY8ejY9zSU,https://www.google.com/maps/place/?q=place_id:ChIJYWebwmehkTMRNQY8ejY9zSU
China Bank Savings ATM,"atm, establishment, finance, point_of_interest",OPERATIONAL,Baguio,Benguet,Cordillera Administrative Region,"China Bank, 25 General Luna Road, Baguio",16.4128496,120.5973231,,,ChIJlxsyel2hkTMRcTMC_x-68JM,https://www.google.com/maps/place/?q=place_id:ChIJlxsyel2hkTMRcTMC_x-68JM
China Bank Savings,"bank, establishment, finance, point_of_interest",OPERATIONAL,Dagupan City,Pangasinan,Ilocos Region,"28QM+C63, Perez Boulevard, Dagupan City",16.0385154,120.333047,4.3,4,ChIJg4-ZyVVdkTMRG6_xZK5HJMM,https://www.google.com/maps/place/?q=place_id:ChIJg4-ZyVVdkTMRG6_xZK5HJMM
PHILIPPINE BUSINESS BANK,"bank, establishment, finance, point_of_interest",OPERATIONAL,Baguio,Benguet,Cordillera Administrative Region,"G/F, CTTL Bldg, Abanao Extension, Baguio",16.4113352,120.5916238,,,ChIJe5c1PWahkTMR3P4LcA3i2G0,https://www.google.com/maps/place/?q=place_id:ChIJe5c1PWahkTMR3P4LcA3i2G0
Cebuana Lhuillier Pawnshop - Baguio Abanao Square,"bank, establishment, finance, insurance_agency, jewelry_store, point_of_interest, store",OPERATIONAL,Baguio,Benguet,Cordillera Administrative Region,"Abanao corner Zandueta Sts., Baguio City, Benguet",16.4136983,120.5940647,2.2,6,ChIJu23RymehkTMRuZBhRlLo7Ck,https://www.google.com/maps/place/?q=place_id:ChIJu23RymehkTMRuZBhRlLo7Ck
Rang-ay Bank,"bank, establishment, finance, point_of_interest",OPERATIONAL,Tubao,La Union,Ilocos Region,"1 Verceles, Poblacion, Tubao",16.346743,120.413632,,,ChIJNWe5s2p2kTMREd4m_Pfp67o,https://www.google.com/maps/place/?q=place_id:ChIJNWe5s2p2kTMREd4m_Pfp67o
Security Bank - Dagupan,"bank, establishment, finance, point_of_interest",OPERATIONAL,Dagupan City,Pangasinan,Ilocos Region,"28WV+6C7, M.H. Del Pilar, Dagupan, Arellano Street, Downtown District, Dagupan City",16.0454949,120.3435447,4,8,ChIJYUNcggBokTMRAntLwEGCjSg,https://www.google.com/maps/place/?q=place_id:ChIJYUNcggBokTMRAntLwEGCjSg
Philippine Veterans Bank - Baguio City,"bank, establishment, finance, point_of_interest",OPERATIONAL,Baguio,Benguet,Cordillera Administrative Region,"CH7R+3VQ, Otek Street, Baguio",16.4127168,120.5922286,4.2,5,ChIJ2d1YuGihkTMRxGeZFjYA27w,https://www.google.com/maps/place/?q=place_id:ChIJ2d1YuGihkTMRxGeZFjYA27w
Cebuana Lhuillier Pawnshop - Dagupan Arellano,"bank, establishment, finance, insurance_agency, jewelry_store, point_of_interest, store",OPERATIONAL,Dagupan City,Pangasinan,Ilocos Region,"2nd Floor Nepo Mall, Arellano Street, Bani, Dagupan City, Pangasinan",16.051474,120.3419638,5,1,ChIJpaCpE_1nkTMRjOmw6-xcRj0,https://www.google.com/maps/place/?q=place_id:ChIJpaCpE_1nkTMRjOmw6-xcRj0
Cebuana Lhuillier Pawnshop - Rosario,"bank, establishment, finance, insurance_agency, jewelry_store, point_of_interest, store",OPERATIONAL,Rosario,La Union,Ilocos Region,"McArthur Highway, Barangay Tay-ac, Rosario, La Union",16.2266955,120.490155,,,ChIJydLL2_1ykTMRkL2jDrT90Yg,https://www.google.com/maps/place/?q=place_id:ChIJydLL2_1ykTMRkL2jDrT90Yg
Berlein - SM City Baguio,"bank, establishment, finance, point_of_interest",OPERATIONAL,Baguio,Benguet,Cordillera Administrative Region,"SM City Baguio, Upper Session Road, Rambakan Drive, Baguio",16.4094274,120.5997862,3.5,12,ChIJy_XaUUKhkTMRNloSC4704i8,https://www.google.com/maps/place/?q=place_id:ChIJy_XaUUKhkTMRNloSC4704i8
Bank Of Makati,"bank, establishment, finance, point_of_interest",OPERATIONAL,Dagupan City,Pangasinan,Ilocos Region,"Ground Floor One Grande Building, 2400 Arellano Street, Dagupan City",16.0500563,120.341607,3,1,ChIJr4u76VZdkTMRf7ztoZ_uB6o,https://www.google.com/maps/place/?q=place_id:ChIJr4u76VZdkTMRf7ztoZ_uB6o
Bank of Commerce,"bank, establishment, finance, point_of_interest",OPERATIONAL,Baguio,Benguet,Cordillera Administrative Region,"CH6X+CVW, Baguio",16.4111103,120.5997187,1.8,5,ChIJS5FH30KhkTMRa8Kca3YOB0A,https://www.google.com/maps/place/?q=place_id:ChIJS5FH30KhkTMRa8Kca3YOB0A
EastWest Bank,"bank, establishment, finance, point_of_interest",OPERATIONAL,Dagupan City,Pangasinan,Ilocos Region,"Lot 194 D1-A & Lot 194 D1-B, Brgy. Pogo Chico, Perez Boulevard, Dagupan City",16.04032,120.3389,2.2,6,ChIJt5ijtlVdkTMRkQoert0A660,https://www.google.com/maps/place/?q=place_id:ChIJt5ijtlVdkTMRkQoert0A660
Summit Bank,"bank, establishment, finance, point_of_interest",OPERATIONAL,Baguio,Benguet,Cordillera Administrative Region,"Alfonso Tabora, Tabora Diares, Baguio",16.4172113,120.5958479,2.5,2,ChIJxaz3RWehkTMRoaGhZMZabXQ,https://www.google.com/maps/place/?q=place_id:ChIJxaz3RWehkTMRoaGhZMZabXQ
"RURAL BANK OF ITOGON, INC.","bank, establishment, finance, point_of_interest",OPERATIONAL,Baguio,Benguet,Cordillera Administrative Region,"CH7W+WR6, Gen. Luna Road, Baguio",16.4147978,120.5970137,5,1,ChIJi7sFfl2hkTMREY5ovkq4oqo,https://www.google.com/maps/place/?q=place_id:ChIJi7sFfl2hkTMREY5ovkq4oqo
PICPA Pangasinan Chapter,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Dagupan City,Pangasinan,Ilocos Region,"37 Burgos Street, Dagupan City",16.0391585,120.3337988,,,ChIJ__8rN1ddkTMRDomIROPSRv8,https://www.google.com/maps/place/?q=place_id:ChIJ__8rN1ddkTMRDomIROPSRv8
Eva’s Macalalay book keeping services,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Rosario,La Union,Ilocos Region,"purok 6, Rosario",16.2279285,120.4896243,,,ChIJj9pkrftzkTMRr5a3qaXrVY8,https://www.google.com/maps/place/?q=place_id:ChIJj9pkrftzkTMRr5a3qaXrVY8
Caoili subdivision,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Rosario,La Union,Ilocos Region,6FHQ+3R6,16.2276548,120.4895227,,,ChIJ1YjxYsxzkTMRFSwEq_PNB4M,https://www.google.com/maps/place/?q=place_id:ChIJ1YjxYsxzkTMRFSwEq_PNB4M
Carmie Consulting,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Rosario,La Union,Ilocos Region,"Mangga II, Tarlac",16.2224425,120.4878432,,,ChIJBxaAiENzkTMRuBKDXxDXd0g,https://www.google.com/maps/place/?q=place_id:ChIJBxaAiENzkTMRuBKDXxDXd0g
BAR and Associates,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Rosario,La Union,Ilocos Region,"Unit 11 MMM Building, MacArthur Highway, San Fernando City",16.2248325,120.5029494,,,ChIJx-TN_u9zkTMR5T3nszNX7jM,https://www.google.com/maps/place/?q=place_id:ChIJx-TN_u9zkTMR5T3nszNX7jM
BIR Collection Office,"accounting, establishment, finance, local_government_office, point_of_interest",OPERATIONAL,San Fabian,Pangasinan,Ilocos Region,"4CC3+W62, San Fabian",16.1222708,120.4030112,5,1,ChIJuw9M2c1ukTMRi9zaUcQRFic,https://www.google.com/maps/place/?q=place_id:ChIJuw9M2c1ukTMRi9zaUcQRFic
RosE-Bookeeping,"accounting, establishment, finance, point_of_interest",OPERATIONAL,San Fabian,Pangasinan,Ilocos Region,"2nd blk, Ulanday Street, San Fabian",16.1185853,120.3973534,,,ChIJK2V6HgdvkTMRyvPGQAw6TL4,https://www.google.com/maps/place/?q=place_id:ChIJK2V6HgdvkTMRyvPGQAw6TL4
Langbayan Accounting and Management Services,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Baguio,Benguet,Cordillera Administrative Region,"59 Western Link Circumferential Road, Baguio",16.38158,120.5796669,5,2,ChIJqQPXeK-hkTMR51aAZbwZ2X8,https://www.google.com/maps/place/?q=place_id:ChIJqQPXeK-hkTMR51aAZbwZ2X8
April Joy Q. Peralta,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Mangaldan,Pangasinan,Ilocos Region,"Pogo, 161, Mangaldan",16.0946383,120.3960845,,,ChIJTbOoFVppkTMRMNG1J2a2J6E,https://www.google.com/maps/place/?q=place_id:ChIJTbOoFVppkTMRMNG1J2a2J6E
JDL BOOKKEEPING SERVICES,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Baguio,Benguet,Cordillera Administrative Region,"CH2X+V4F, Military Cutoff Road, Baguio",16.4021755,120.5978069,,,ChIJrRlieH-hkTMR3sbiDvAAwa4,https://www.google.com/maps/place/?q=place_id:ChIJrRlieH-hkTMR3sbiDvAAwa4
Western Union - Itogon Rural Bank - Antamok Tram,"bank, establishment, finance, point_of_interest",OPERATIONAL,Itogon,Benguet,Cordillera Administrative Region,"9MV4+RQX, Antamok Tram, Itogon",16.394622,120.6569921,4.2,5,ChIJi50x1oymkTMRB5r45y_oFiE,https://www.google.com/maps/place/?q=place_id:ChIJi50x1oymkTMRB5r45y_oFiE
eBiz,"bank, establishment, finance, point_of_interest",OPERATIONAL,La Trinidad,Benguet,Cordillera Administrative Region,"102 Central Pico, Barangay Pico (Near Metrobank), La Trinidad, 2601, Benguet",16.4471258,120.5907554,5,1,ChIJ9UQBwbijkTMRE_8Q5Hf8hyU,https://www.google.com/maps/place/?q=place_id:ChIJ9UQBwbijkTMRE_8Q5Hf8hyU
Accounting Office,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Baguio,Benguet,Cordillera Administrative Region,"IM Building, University of the Philippines Campus, Gov. Pack Road, Baguio",16.4059731,120.5977607,,,ChIJ64aO6EGhkTMRcxdDkSGdc9o,https://www.google.com/maps/place/?q=place_id:ChIJ64aO6EGhkTMRcxdDkSGdc9o
Eastwest Unibank ATM,"atm, establishment, finance, point_of_interest",OPERATIONAL,Baguio,Benguet,Cordillera Administrative Region,"Km.5 Halsema Highway, La Trinidad",16.4463026,120.5910108,2,1,ChIJE_J4yrijkTMRCkmdx31eKr8,https://www.google.com/maps/place/?q=place_id:ChIJE_J4yrijkTMRCkmdx31eKr8
ATM - Allied Banking Corporation,"atm, establishment, finance, point_of_interest",OPERATIONAL,La Trinidad,Benguet,Cordillera Administrative Region,"Kilometer 14, La Trinidad Road, 2601, La Trinidad",16.4413739,120.5934104,,,ChIJP4pIBcGjkTMRz6If7XB-mK8,https://www.google.com/maps/place/?q=place_id:ChIJP4pIBcGjkTMRz6If7XB-mK8
Western Union - Santa Cruz Multi Purpose Cooperative,"bank, establishment, finance, point_of_interest",OPERATIONAL,San Fernando City,La Union,Ilocos Region,"B Unit 8 and 9 Parammata Building (Fronting Csi), Barangay Sitio Biday 5, San Fernando City, 2500, La Union",16.627803,120.322587,,,ChIJ08Mm4wyOkTMR_w2ITX4nJ7M,https://www.google.com/maps/place/?q=place_id:ChIJ08Mm4wyOkTMR_w2ITX4nJ7M
Western Union - Sadiri Rural Bank - Bannuar,"bank, establishment, finance, point_of_interest",OPERATIONAL,San Juan,La Union,Ilocos Region,"National Highway, Barangay Bannuar (Infront of Public Market), San Juan, 2731, Ilocos Sur",16.668802,120.336363,,,ChIJ5WKGP4SNkTMRYTKPkP5u7ho,https://www.google.com/maps/place/?q=place_id:ChIJ5WKGP4SNkTMRYTKPkP5u7ho
Producer's Bank Villasis Branch,"bank, establishment, finance, point_of_interest",OPERATIONAL,Villasis,Pangasinan,Ilocos Region,"VHXQ+HHW, MacArthur Highway, Villasis",15.8989871,120.5889389,,,ChIJgdkyLxY5kTMRBIE_1usJWnY,https://www.google.com/maps/place/?q=place_id:ChIJgdkyLxY5kTMRBIE_1usJWnY
Cebuana Lhuillier Pawnshop - Pozorrubio,"bank, establishment, finance, insurance_agency, jewelry_store, point_of_interest, store",OPERATIONAL,Manaoag,Pangasinan,Ilocos Region,"Brgy. Poblacion 1, 20 Caballero St, Pozorrubio",16.0444562,120.4860233,,,ChIJYbioX_RqkTMRQ6P6rawzy6s,https://www.google.com/maps/place/?q=place_id:ChIJYbioX_RqkTMRQ6P6rawzy6s
Li-lo Korner/Business Management Consulting,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Baguio,Benguet,Cordillera Administrative Region,"LOWER, PAGNAS COMPOUND, Baguio",16.3799702,120.6112172,,,ChIJzx5WxZShkTMRfYrsAMS-uCU,https://www.google.com/maps/place/?q=place_id:ChIJzx5WxZShkTMRfYrsAMS-uCU
Laventure. PCMA,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Baguio,Benguet,Cordillera Administrative Region,"134-135, Purok Bubon, Baguio",16.3781998,120.6147061,,,ChIJWx5Ypz2hkTMRbmmVyNgD1Ko,https://www.google.com/maps/place/?q=place_id:ChIJWx5Ypz2hkTMRbmmVyNgD1Ko
RCBC BRANCH - URDANETA,"atm, bank, establishment, finance, point_of_interest",OPERATIONAL,Urdaneta City,Pangasinan,Ilocos Region,"EF Square, Building MacArthur Highway, Urdaneta City",15.973539,120.571305,5,3,ChIJn0llCK0_kTMRBfQezKYlCZQ,https://www.google.com/maps/place/?q=place_id:ChIJn0llCK0_kTMRBfQezKYlCZQ
Rural Bank of Mangaldan,"bank, establishment, finance, point_of_interest",OPERATIONAL,Mangaldan,Pangasinan,Ilocos Region,"548 J Rizal Avenue, Poblacion, Mangaldan",16.0686234,120.4037657,,,ChIJ0ej1eqZpkTMR07FezjycspU,https://www.google.com/maps/place/?q=place_id:ChIJ0ej1eqZpkTMR07FezjycspU
Villanueva Accounting,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Pozorrubio,Pangasinan,Ilocos Region,"4G6W+GCC, Sison Street, Pozorrubio",16.11132,120.5460287,,,ChIJa1VWDgATkTMR-atcJFqxcio,https://www.google.com/maps/place/?q=place_id:ChIJa1VWDgATkTMR-atcJFqxcio
Ungria Accounting Office,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Mangaldan,Pangasinan,Ilocos Region,"Aquino-David Bldg, Rizal Avenue, Poblacion, Mangaldan",16.0661334,120.4046757,,,ChIJfbrUUnFpkTMRg4Eiy507LL0,https://www.google.com/maps/place/?q=place_id:ChIJfbrUUnFpkTMRg4Eiy507LL0
S.A. Gapuz Accounting Office,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Mangaldan,Pangasinan,Ilocos Region,"Ydia Street, Mangaldan",16.0658393,120.4033899,,,ChIJB6csKRVpkTMRJsa_vlzMDq0,https://www.google.com/maps/place/?q=place_id:ChIJB6csKRVpkTMRJsa_vlzMDq0
Alcantara Accounting & Bookkeeping Services,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Mangaldan,Pangasinan,Ilocos Region,"Ydia Street, Poblacion, Mangaldan",16.0657986,120.4034374,,,ChIJE609P1BpkTMRCenu0FmujUk,https://www.google.com/maps/place/?q=place_id:ChIJE609P1BpkTMRCenu0FmujUk
RAMOS ACCOUNTING OFFICE,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Laoac,Pangasinan,Ilocos Region,Philippines,16.0479747,120.5453067,,,ChIJXTDtVCEVkTMRA5ZCmhXD42E,https://www.google.com/maps/place/?q=place_id:ChIJXTDtVCEVkTMRA5ZCmhXD42E
Export Bank Bancnet ATM,"atm, establishment, finance, point_of_interest",OPERATIONAL,Baguio,Benguet,Cordillera Administrative Region,"108 Session Road, Baguio",16.4117571,120.5981475,,,ChIJIdHBtkKhkTMRZmcwUXP2iB4,https://www.google.com/maps/place/?q=place_id:ChIJIdHBtkKhkTMRZmcwUXP2iB4
RCBC BRANCH - ALAMINOS,"atm, bank, establishment, finance, point_of_interest",OPERATIONAL,Alaminos City,Pangasinan,Ilocos Region,"Marcos Avenue, corner Gen. Montemayor Street, Alaminos City",16.1543363,119.9799094,2.3,3,ChIJI76YIczckzMR8XhuYNEe49Y,https://www.google.com/maps/place/?q=place_id:ChIJI76YIczckzMR8XhuYNEe49Y
RCBC BRANCH - LINGAYEN,"atm, bank, establishment, finance, point_of_interest",OPERATIONAL,Lingayen,Pangasinan,Ilocos Region,"Columban Plaza, Lingayen",16.0211841,120.2307594,3.8,4,ChIJq2NX42BekTMRO37BBzFXIx8,https://www.google.com/maps/place/?q=place_id:ChIJq2NX42BekTMRO37BBzFXIx8
EastWest Bank,"atm, bank, establishment, finance, point_of_interest",OPERATIONAL,Lingayen,Pangasinan,Ilocos Region,"Avenida Rizal East Road, Lingayen",16.02198,120.2339,5,1,ChIJlckQWGFekTMRYZagjfQY8Z8,https://www.google.com/maps/place/?q=place_id:ChIJlckQWGFekTMRYZagjfQY8Z8
PSBank Atm,"atm, establishment, finance, point_of_interest",OPERATIONAL,Dagupan City,Pangasinan,Ilocos Region,"43 Burgos Street, Dagupan City",16.0421981,120.333609,,,ChIJ6wUHvVddkTMR2kwcLewoPAo,https://www.google.com/maps/place/?q=place_id:ChIJ6wUHvVddkTMR2kwcLewoPAo
RCBC BRANCH - DAGUPAN - TAPUAC,"atm, bank, establishment, finance, point_of_interest",OPERATIONAL,Dagupan City,Pangasinan,Ilocos Region,"RVR Building, Tapuac District, Dagupan City",16.033769,120.3307783,2,3,ChIJNRGWv1ZdkTMRk3uE-ujRUWE,https://www.google.com/maps/place/?q=place_id:ChIJNRGWv1ZdkTMRk3uE-ujRUWE
Philippine Veterans Bank ATM,"atm, establishment, finance, point_of_interest",OPERATIONAL,Dagupan City,Pangasinan,Ilocos Region,"87 Burgos Street, Downtown District, Dagupan City",16.0395067,120.3336656,,,ChIJ_ekg31ZdkTMRAGzOKGk6zIc,https://www.google.com/maps/place/?q=place_id:ChIJ_ekg31ZdkTMRAGzOKGk6zIc
Queenbank - Dagupan Branch,"atm, bank, establishment, finance, point_of_interest",OPERATIONAL,Dagupan City,Pangasinan,Ilocos Region,"AB Fernandez East Avenue, Downtown District, Dagupan City",16.044737,120.339965,5,1,ChIJjZjWEf9nkTMR5f9ApelWHfw,https://www.google.com/maps/place/?q=place_id:ChIJjZjWEf9nkTMR5f9ApelWHfw
eastwest unibank ATM,"atm, establishment, finance, point_of_interest",OPERATIONAL,Dagupan City,Pangasinan,Ilocos Region,"271 AB Fernandez Avenue, Downtown District, Dagupan City",16.045756,120.3420864,4,1,ChIJ42_ZSf5nkTMRU5ANjfU1d_U,https://www.google.com/maps/place/?q=place_id:ChIJ42_ZSf5nkTMRU5ANjfU1d_U
SECURITY BANK ATM,"atm, establishment, finance, point_of_interest",OPERATIONAL,Dagupan City,Pangasinan,Ilocos Region,"28WV+6C7, Arellano Street, Downtown District, Dagupan City",16.0455311,120.3435392,,,ChIJp296ggBokTMRb43CQR1U0j4,https://www.google.com/maps/place/?q=place_id:ChIJp296ggBokTMRb43CQR1U0j4
Asia United Bank ATM,"atm, establishment, finance, point_of_interest",OPERATIONAL,Dagupan City,Pangasinan,Ilocos Region,"Catholic Trade Center, AB Fernandez Avenue, Dagupan City",16.0463028,120.343836,4,2,ChIJO6dBnwBokTMRfXxSs4gD9Fc,https://www.google.com/maps/place/?q=place_id:ChIJO6dBnwBokTMRfXxSs4gD9Fc
Rural Bankers Association of the Philippines - Anda Branch,"bank, establishment, finance, point_of_interest",OPERATIONAL,Anda,Pangasinan,Ilocos Region,"Provincial Road Anda, Anda, 2405, Pangasinan",16.283398,119.966412,,,ChIJnUJOW-TPkzMRXc-9uXij-o8,https://www.google.com/maps/place/?q=place_id:ChIJnUJOW-TPkzMRXc-9uXij-o8
Rural Bankers Association of the Philippines - Agno Branch,"bank, establishment, finance, point_of_interest",OPERATIONAL,Agno,Pangasinan,Ilocos Region,Philippines,16.116523,119.800404,,,ChIJb-9A9q_qkzMR9MX1VogGxQY,https://www.google.com/maps/place/?q=place_id:ChIJb-9A9q_qkzMR9MX1VogGxQY
